"building","geometryTitle","constructionTimeStart","municipalicy"
"http://kulturnav.org/3cb3e892-738a-4f1e-bf66-8ae202fd28c9","Vårbybron","1994","Stockholm"
"http://kulturnav.org/041563f0-b302-40fc-9497-01a3c507b07b","Vårfrukyrkan","1275","Mjölby"
"http://kulturnav.org/8d6c8d5e-30e9-4606-b2b9-9c0be1ce8a0d","Vårfrukyrkan","1970","Göteborg"
"http://kulturnav.org/42e8e090-0f25-4777-9a18-e095e08ea47b","Wallenberg-mausoleum, Malmviks säteri","1912","Ekerö"
"http://kulturnav.org/090a2183-9def-464e-933b-7f9ae548103d","Walmstedtska gården","1855","Uppsala"
"http://kulturnav.org/45056562-8056-4193-821b-4d84c716a9f1","Waxholms Hotell","1900","Vaxholm"
"http://kulturnav.org/85d900d1-b388-46be-90bd-4d39e3fc47ec","Westmans villa","1939","Lund"
"http://kulturnav.org/8407e419-9ceb-4468-8c55-d47d452d1b26","Whitlockska samskolan","1912","Stockholm"
"http://kulturnav.org/8a797ee1-7c03-4fae-bb04-5c4f245dd3b1","Wilhelmsberg","1860","Göteborg"
"http://kulturnav.org/090e8ac9-0766-40ff-a8a1-634eca39d9f2","Wrangelska palatset","1630","Stockholm"
"http://kulturnav.org/6b956460-1756-497e-b22c-a22300d490d9","Zorngården","1888","Mora"
"http://kulturnav.org/9b9da54a-1b2d-437a-a577-9c0de8d6ade7","Zornmuseet","1938","Mora"
"http://kulturnav.org/648b1ba4-cdd9-4344-8a25-95847b8bb77c","Älmhults kyrka","1929","Älmhult"
"http://kulturnav.org/41a1981e-ca9a-45f8-ab88-e62c77169027","Ämbetshuset","1926","Stockholm"
"http://kulturnav.org/842ba328-5b3a-4f9e-bf00-dd2874d331ef","Ängbykyrkan","1954","Stockholm"
"http://kulturnav.org/afdc8b17-a785-47dc-bc34-5aff5d91e821","Ängekyrkan","1972","Härnösand"
"http://kulturnav.org/b3e03cc3-7b99-49a2-a9f9-62cfefc6fbc0","Ängsdals skola, Bunkeflostrand","2002","Malmö"
"http://kulturnav.org/bc786fca-5515-45f5-b450-14ec56627811","Ängsö kyrka","1340","Västerås"
"http://kulturnav.org/3fd83292-5d6f-44b7-848b-1f22db166290","Ödeshögs kyrka","1100","Ödeshög"
"http://kulturnav.org/3923fe8b-dc9c-47a0-877a-3bfa31f78943","Örebro konserthus","1930","Örebro"
"http://kulturnav.org/01df483f-7d9f-424f-896b-299db2841d54","Örebro läns museum","1950","Örebro"
"http://kulturnav.org/2e6ca9d3-e1de-46b2-8828-51c398f98274","Örebro stadsbibliotek","1979","Örebro"
"http://kulturnav.org/e9a36288-df8d-4349-8a12-10a924515ddc","Öresundsbron","1995","Malmö"
"http://kulturnav.org/b7d340fe-813e-41ae-ab3a-9bba1879417f","Örjanskolan","1972","Södertälje"
"http://kulturnav.org/3563d1f2-a92b-433d-96ff-d1eefc5bb105","Örserums kyrka","1937","Jönköping"
"http://kulturnav.org/6f300aa9-9aa8-436c-a201-12449da79e45","Östasiatiska museet","1700","Stockholm"
"http://kulturnav.org/cf4453a0-0800-4165-afb5-cc0afeb9dce1","Östergatan 17, PK-banken","1971","Landskrona"
"http://kulturnav.org/f3589722-4cde-484b-a01c-3d14efb4f339","Östergötlands länsmuseum","1937","Linköping"
"http://kulturnav.org/e188e340-12c1-46ec-bc54-97e916c5c637","Österledskyrkan","1981","Karlskoga"
"http://kulturnav.org/51cf4260-7c21-447a-b950-4a1db4531993","Östermalms saluhall","1888","Stockholm"
"http://kulturnav.org/3d025adf-1db0-4bc4-bb92-5aa6f93d43d1","Östermalmstorgs tunnelbanestation","1964","Stockholm"
"http://kulturnav.org/e7a3ce48-4e3d-402c-9c6e-f0efb59d03b4","Östersunds bibliotek","1956","Östersund"
"http://kulturnav.org/539fff9a-d55d-49dd-a205-6974ce544778","Österängskyrkan","1961","Jönköping"
"http://kulturnav.org/9b91e553-88d5-46fd-b011-277c1553336d","Östra Broby kyrka","1871","Östra Göinge"
"http://kulturnav.org/ad23fd26-0e2c-42e7-bdd9-00268d87674d","Östra Eds kyrka","1607","Valdemarsvik"
"http://kulturnav.org/88eb4e46-734e-40d4-a932-c186c79ffd34","Överås","1861","Göteborg"
"http://kulturnav.org/95e1b30a-b8d1-4d7f-8a08-35f4abb4d2f9","Övralid","1924","Motala"
"http://kulturnav.org/e3a07666-1aee-4057-afd9-bec51066986c","Åbyverket","1956","Örebro"
"http://kulturnav.org/ef7b032a-119c-429a-895b-3c3493f99cda","Åh kyrka","1939","Uddevalla"
"http://kulturnav.org/7220d37b-2302-4842-a835-9f93ba2f6a4a","Åhléns City","1962","Stockholm"
"http://kulturnav.org/2444ce09-7974-4b1f-8bca-d44e4d8d8b19","Åhlinska skolan","1907","Stockholm"
"http://kulturnav.org/6ac3cee3-dbc3-42a5-a290-8b2262ecfcc4","Ålidhemskyrkan","1972","Umeå"
"http://kulturnav.org/03916f57-19a8-455d-bbd4-f707fa63997e","Åmotfors kyrka","1960","Eda"
"http://kulturnav.org/cacf5408-8a8e-415e-a411-00b10199d41e","Ångfärjestationen","1899","Helsingborg"
"http://kulturnav.org/f8e2b034-8ce9-44c2-9233-aae921be7a97","Årsta Havsbad","1929","Haninge"
"http://kulturnav.org/9049b079-7f3e-4227-bfa2-b5b4f70d93d9","Årstabroarna","1924","Stockholm"
"http://kulturnav.org/08da4fa3-f5aa-4a97-be86-3914e7cd8ae4","Årstaskolan","1946","Stockholm"
"http://kulturnav.org/fdddfeb9-a343-40cf-bb8a-e920c1b4de93","Åtvids nya kyrka","1880","Åtvidaberg"
"http://kulturnav.org/d50028f2-1af8-4b7b-86da-ae282485684e","AB Göteborgs korsettfabrik","1898","Göteborg"
"http://kulturnav.org/2559ba79-900e-497a-af83-2e44fce42a80","ABC-boken 8","1910","Östersund"
"http://kulturnav.org/0539296e-1952-4743-bbf7-8489d78f49b5","Adelsköldska villan","1885","Stockholm"
"http://kulturnav.org/87efedad-7f98-41f7-ba31-fb4783b97db5","Adelsnäs slott, Baroniet Adelswärd","1912","Åtvidaberg"
"http://kulturnav.org/86c03d95-2450-4c79-a1fc-9920fb00e3fa","Adelswärdska huset","1888","Stockholm"
"http://kulturnav.org/330a8f37-ede8-4815-b639-57912097b84d","Affärshuset Kompassen","1970","Göteborg"
"http://kulturnav.org/bcd0252a-baf5-4096-bde4-21ba7d5e8d5f","Agardh 10","1932","Lund"
"http://kulturnav.org/8507502e-1088-4018-a7cd-610bc37c28c4","Agardh 3","1913","Lund"
"http://kulturnav.org/2c4b58b9-ad88-4177-bbfb-0bdbe280b102","Agardh 4","1914","Lund"
"http://kulturnav.org/31a564ff-d7e8-4b77-9f58-414890377d85","Agardh 9","1926","Lund"
"http://kulturnav.org/90011709-124c-4767-839b-b112bc52956e","Ale gymnasium","1994","Ale"
"http://kulturnav.org/21410f16-48d3-4f7b-9d02-2114c75acef4","Allhelgonakyrkan","1956","Göteborg"
"http://kulturnav.org/221bb8ff-64e0-41e8-ad10-2d75cd5d1c37","Amiralitetshuset","1648","Stockholm"
"http://kulturnav.org/9cdf6c57-e605-474c-bc94-ca6077dc40e8","Amorina 4","1932","Stockholm"
"http://kulturnav.org/0c076c20-daca-42c0-9d95-a963a5f0059d","Andromeda 13","1939","Stockholm"
"http://kulturnav.org/12e6cfa6-85b3-42e4-b07a-ef9c16388f2b","Andromeda 2","1935","Stockholm"
"http://kulturnav.org/4949abe5-3377-4c58-bca4-be53785bb309","Ankaret 28","1952","Stockholm"
"http://kulturnav.org/a5729edb-c96a-469a-9e25-48ad5d57c4ff","Ansgarskyrkan","1984","Partille"
"http://kulturnav.org/00c1ead1-c951-46a2-8910-a347bfe2559f","Apeln 1, Solna","1938","Solna"
"http://kulturnav.org/62b18fc2-d417-4e6f-a36c-92ddfdd86c43","Apeln 1, Söderhamn","1947","Söderhamn"
"http://kulturnav.org/b24d00c7-dbff-4930-a812-edb5cc7e9c98","Apeln 2, Solna","1938","Solna"
"http://kulturnav.org/9fb57f19-2a6a-4437-bcbe-7879406b0000","Apeln 2, Söderhamn","1947","Söderhamn"
"http://kulturnav.org/68e5a96d-d03b-4a94-8188-e98d87e98502","Apotekshus, Kramfors","1946","Kramfors"
"http://kulturnav.org/c491a225-5a5d-40b2-b0b0-3ef17f704b66","Arbetaren 12","1939","Stockholm"
"http://kulturnav.org/a8987ddd-8fd9-4c30-b0f3-b5bb988617c2","Arbetaren 13","1939","Stockholm"
"http://kulturnav.org/97adeb4b-ba03-48bb-b5e5-09ad1d34fe69","Arkaden, Göteborg","1974","Göteborg"
"http://kulturnav.org/3af96020-6a0b-449a-8a4c-aa0122198dc2","Arrendatorshuset, Solna kyrkogård","1850","Solna"
"http://kulturnav.org/4b1e8011-e4d0-40d3-86f9-6145f404054b","Aurora 2","1921","Stockholm"
"http://kulturnav.org/d1ce3285-5c22-4b04-be28-e11718b32135","AXE växelstation, Vegagatan 10","1982","Stockholm"
"http://kulturnav.org/ffdd0d49-6006-4a6e-a5e5-9afc1221581f","AXE växelstation, Vegagatan 12","1929","Stockholm"
"http://kulturnav.org/779ec793-b0d8-4ebe-8a1d-f5073ed0fd6a","Axet 1, Eriksdal","1939","Stockholm"
"http://kulturnav.org/3c4fd381-6cdf-4ac2-8a59-5f7f4c14e70b","Axet 2, Eriksdal","1939","Stockholm"
"http://kulturnav.org/6d2db87c-a55e-45e8-9b3e-183b2bfba8e8","Axet 3, Eriksdal","1939","Stockholm"
"http://kulturnav.org/0422a836-9474-4c80-bf07-130ff28d980f","Bacchus 3","1600","Stockholm"
"http://kulturnav.org/73cf6992-6164-456d-af3f-ce94433cc467","Backgränd 12","1956","Härnösand"
"http://kulturnav.org/f10e859f-eed0-47f7-97b7-f6b5e41cbfe2","Bagartorp 15, Bagartorp","1958","Solna"
"http://kulturnav.org/742cb385-132b-4902-8952-90e8a9428a6f","Bagartorp 16, Bagartorp","1958","Solna"
"http://kulturnav.org/6ce4a4a4-d059-4a5f-9044-d1d167597c10","Baggensudden 15:12","1906","Nacka"
"http://kulturnav.org/3c647ddc-5c06-4e71-844c-02a8c1804e46","Balder 9","1982","Umeå"
"http://kulturnav.org/3012ccff-7c22-4135-92c8-78a766d84c99","Bananen 5","1904","Stockholm"
"http://kulturnav.org/592e9b05-d785-4c10-a714-1ab974b68a91","Bandhagens gymnasium","1957","Stockholm"
"http://kulturnav.org/a301909d-a1a8-4ce6-9287-3333c0c2acef","Baptistkyrkan","1902","Sandviken"
"http://kulturnav.org/2e1dc576-5c58-445c-a7c9-0db9847f8b4e","Barberaren 1","1917","Östersund"
"http://kulturnav.org/321bec9d-e7c4-41a0-8923-4241812fd37f","Barberaren 2","1914","Östersund"
"http://kulturnav.org/d9530e79-e0e6-40eb-8826-67ba3574fefe","Barberaren 4","1917","Östersund"
"http://kulturnav.org/e5e21146-fa0f-40c6-ba6a-8156cbbfb346","Barclayska huset","1857","Stockholm"
"http://kulturnav.org/59fc4438-e3e7-4fbe-8385-bc9c29ac7713","Beckbrännaren mindre 29","1938","Stockholm"
"http://kulturnav.org/5890406e-5d0f-460d-8970-d3e01e9e846b","Bellona 1","1955","Solna"
"http://kulturnav.org/ca2670ef-e144-466e-8abe-f09ed79ab522","Bellona 5","1959","Solna"
"http://kulturnav.org/3892de22-f55e-44b3-8093-5a6b05eec5da","Bellona 6","1955","Solna"
"http://kulturnav.org/fbdd33d8-80f5-4627-ba7b-7dacd3cca7ae","Bellona 7","1955","Solna"
"http://kulturnav.org/dd7e169f-2f90-463b-9226-2db239721ff3","Berghska huset","1700","Malmö"
"http://kulturnav.org/9b9e43bc-1d36-44f5-b3fe-39ce3f534d8a","Bergsfallet 22","1928","Stockholm"
"http://kulturnav.org/fffb835f-446b-4e28-a10d-3c098b43f827","Bergsgruvan 9","1943","Stockholm"
"http://kulturnav.org/af2ef25f-b722-4130-91a7-e5cd48911a62","Bergshamra gård","1707","Solna"
"http://kulturnav.org/c0742896-59a3-45e8-a177-e27fdd5145b1","Bergshamra koloniområde","1919","Solna"
"http://kulturnav.org/3c3831b5-0d03-4c0a-ae0a-9d8624643050","Betjäningshuset","1901","Östersund"
"http://kulturnav.org/015e53eb-b381-4541-9621-fbf99b017892","Billdals kyrka","1992","Göteborg"
"http://kulturnav.org/520b6912-9945-40da-9d9c-9e975ca0a3e8","Billegården 26","1912","Lund"
"http://kulturnav.org/cb888762-ac72-4223-a69e-9bfc59c49371","Billegården 28","1937","Lund"
"http://kulturnav.org/2274dba2-c02e-4ffa-9d64-28700c6f4311","Billegården 44","1935","Lund"
"http://kulturnav.org/eb773bd1-0ed5-44fb-9f79-79a865b1c37b","Billegården 48","1929","Lund"
"http://kulturnav.org/b103f366-aecd-41e0-adf6-8d03fec5c90d","Biografen Flamman, Göteborg","1935","Göteborg"
"http://kulturnav.org/52444dbe-6683-4914-916e-6e3f0998fe16","Biografen Flamman, Stockholm","1929","Stockholm"
"http://kulturnav.org/7e8bf0f4-f727-4f54-b84b-d204e8e518ed","Biografen Fontänen, Vällingby centrum","1954","Stockholm"
"http://kulturnav.org/3605afd1-29d6-46ab-8363-2a4d2db18c27","Biografen Grand, Uppsala","1935","Uppsala"
"http://kulturnav.org/28fa5300-3ba4-40db-999b-4e46f1866566","Biografen Spegeln","1935","Stockholm"
"http://kulturnav.org/83e21152-583c-4de5-a91d-e536505f990d","Biografen Victoria","1936","Stockholm"
"http://kulturnav.org/92bbc897-34f0-4291-9784-b346047b6fd8","Biskopshuset, Lunds Universitet","1842","Lund"
"http://kulturnav.org/8590540b-fa55-4c9a-b0f5-557b4656f131","Bjurslättskyrkan","1973","Göteborg"
"http://kulturnav.org/a551e532-d968-40d5-954f-30b6d8078e38","Bjälken 26","1972","Stockholm"
"http://kulturnav.org/6265a53c-a722-478e-9b05-42616f0ffbfb","Bjälken 6","1903","Stockholm"
"http://kulturnav.org/d1564ae2-b665-4b3e-a230-7fd23321c5cc","Björkekärrs kyrka","1958","Göteborg"
"http://kulturnav.org/0b7e7560-9092-49b0-94fc-20f2c3342a55","Björktrasten 5","1951","Östersund"
"http://kulturnav.org/e65a563d-bb43-4803-b392-b88b34944636","Björkvallahuset","1905","Upplands Väsby"
"http://kulturnav.org/92aa1d8a-9765-49c8-b771-03c5d05cd747","Björns trädgård 5","1928","Stockholm"
"http://kulturnav.org/f2ecb109-10e7-4c74-ba49-20dc4f53cba9","Blackebergs gymnasium","1951","Stockholm"
"http://kulturnav.org/792a350d-9cec-4a53-9f9f-7669136cf2fb","Blekhagen 1","1911","Lund"
"http://kulturnav.org/d1d33dc6-0196-4b1d-89f2-2e673c83460b","Blekhagen 16","1911","Lund"
"http://kulturnav.org/449976c3-c551-4ddd-9b9c-0aa33a1a4c00","Blekhagen 18","1944","Lund"
"http://kulturnav.org/4dac3664-a038-4828-b760-f518de017c80","Blombergska huset","1889","Sundsvall"
"http://kulturnav.org/fb27422b-77b9-4cd0-af54-6e3942359b16","Blå Hallen och Hotell 11, Eriksbergsområdet - Norra Älvstranden","1962","Göteborg"
"http://kulturnav.org/e1a6b6f8-b59a-419c-b677-0ab92d0faa9b","Blå Stället, Angered centrum","1976","Göteborg"
"http://kulturnav.org/a0286750-fb86-48c0-b44a-c6a4e5ce98f8","Blå tornet","1906","Stockholm"
"http://kulturnav.org/1538f846-eb45-4384-bbdb-e34f8eb0f465","Blåhäggen 4","1950","Solna"
"http://kulturnav.org/83836f48-68df-4307-8ec6-01b3a1bb0da4","Blåhäggen 5","1950","Solna"
"http://kulturnav.org/07cb6562-5f9f-4e8f-a20d-bcdebde6e500","Bojen 10","1934","Stockholm"
"http://kulturnav.org/5c37cb4e-f74b-4d6d-9373-05fa6c855781","Bojen 7","1934","Stockholm"
"http://kulturnav.org/5bdd4a74-1bdc-44a3-80d0-89a272815bd6","Bojen 8","1934","Stockholm"
"http://kulturnav.org/5a9a96b8-e2da-4795-a9dc-1eea9ec9c1ea","Bojen 9","1934","Stockholm"
"http://kulturnav.org/1c74afe8-3043-42c6-93b1-975007ede6e7","Boken 1","1909","Solna"
"http://kulturnav.org/4fb9780a-18b5-4fd8-8998-2ed2eeee318b","Boktryckaren 3","1910","Östersund"
"http://kulturnav.org/2ecbbf99-0fda-431f-8702-a869cb92695f","Bolinders 10","1935","Stockholm"
"http://kulturnav.org/24074c99-82b0-4669-abaf-295acedefdbd","Bolinderska huset","1874","Stockholm"
"http://kulturnav.org/339bb414-29df-4dc6-bbc0-fc0a857fc603","Bollhuset","1966","Lund"
"http://kulturnav.org/494e52d3-40a2-4fea-b1b4-3ec64db4d073","Bommen 1","1955","Lund"
"http://kulturnav.org/65b6c59b-7cf1-4899-be7e-b5ee47fe47bb","Bommen 7","1929","Lund"
"http://kulturnav.org/c03975b4-4835-49d6-999f-0ce4db3cde3d","Bonden mindre 14","1931","Stockholm"
"http://kulturnav.org/ac4153da-802c-42f7-b357-85f03b8f606d","Bonden mindre 15","1938","Stockholm"
"http://kulturnav.org/29792bef-20c6-4afe-a129-b95d3986b78c","Bonden mindre 16","1938","Stockholm"
"http://kulturnav.org/6837c87d-a716-4f0c-ae62-cab036a7d50a","Bonden mindre 8","1939","Stockholm"
"http://kulturnav.org/46bf00a4-801e-49c6-9714-0fddbb85ce9f","Bondesonen 24","1929","Stockholm"
"http://kulturnav.org/d6aeaec7-cb27-4537-9a06-8f526d18cac8","Bondesonen större 22","1989","Stockholm"
"http://kulturnav.org/b0633181-d873-40a6-bc43-33a22d11154d","Bondetorpet 26","1930","Stockholm"
"http://kulturnav.org/68b41bf8-6de1-4fe4-88b2-7633b190a4d6","Bondetorpet 33","1913","Stockholm"
"http://kulturnav.org/13331a58-ce03-45c7-80db-bf61a7a52ba5","Bonnierhuset","1880","Stockholm"
"http://kulturnav.org/1d34dbc9-050b-44ac-903e-f3a8bfb2fa9e","Borgafjälls skidhotell","1948","Dorotea"
"http://kulturnav.org/e82527cf-d2a8-4ab5-8835-3372451d3483","Borgare 1","1931","Stockholm"
"http://kulturnav.org/1b4d4221-d4c6-4bf6-adc8-f5c9da45f3c9","Borgerskapets gubbhus, Södermalm","1901","Stockholm"
"http://kulturnav.org/3fef5daa-209d-4bf0-bc24-0d7cc9abc0b1","Borgmästaren 4","1925","Östersund"
"http://kulturnav.org/76fc1cbb-5fdb-4f94-98bf-fd2a45c140b1","Borgmästaren 6","1910","Östersund"
"http://kulturnav.org/b34e67ef-6536-4d67-abfa-d79e66e5926c","Borgmästaren 7","1903","Östersund"
"http://kulturnav.org/c91b15af-63c4-4593-84ef-c17d1372956c","Borgmästarlotten 4","1906","Östersund"
"http://kulturnav.org/13d9faf0-40fa-44b8-a8f4-542b8efc5f8b","Borås rådhus","1900","Borås"
"http://kulturnav.org/f36b6100-66d1-4859-a1f0-4fb6817de2a2","Brahehuset, Kulturen - kulturhistoriska föreningen för södra Sverige","1930","Lund"
"http://kulturnav.org/17ba9713-9dc6-4c2f-9960-2c0ad6652e78","Brand- och Livförsäkringsaktiebolaget Sveas hus","1887","Göteborg"
"http://kulturnav.org/3aa322e2-dd31-4029-a3ce-b52af45f914b","Brandenburg 3","1935","Östersund"
"http://kulturnav.org/b967a65a-adb5-4bfe-93ac-c7281f0379af","Brandstation, Borås","1910","Borås"
"http://kulturnav.org/fada3c1c-78ef-490a-90b9-9a5026b77af4","Brinckan 1, Södra stationsområdet","1987","Stockholm"
"http://kulturnav.org/f70fe6d8-b0e6-4e4d-9a93-c5bda539e0ea","Brinckan 2, Södra stationsområdet","1987","Stockholm"
"http://kulturnav.org/e330bb98-eac3-454e-945a-cbb57abfbbfd","Brinckan 3, Södra stationsområdet","1987","Stockholm"
"http://kulturnav.org/be2466db-6a46-47f7-b675-bab92fd1371f","Brobryggaren 1","1930","Stockholm"
"http://kulturnav.org/40f81631-8414-441e-a5b4-4cbd736ec1f7","Brobryggaren 7","1930","Stockholm"
"http://kulturnav.org/95cb02b1-9076-4e97-960c-c6905d717c6a","Brucks Fabriks AB","1895","Norrköping"
"http://kulturnav.org/6aa7b538-ec59-4070-b198-ff3149de5246","Brukshusen","1905","Bromölla"
"http://kulturnav.org/d14f1f34-7712-43aa-95af-7de83d027457","Brunbäret 1, Ruddammsparken","1991","Stockholm"
"http://kulturnav.org/45717d65-357c-4518-848a-a7b6f3324b00","Brunius 3","1912","Lund"
"http://kulturnav.org/80ec2b4b-727b-47a0-b34b-9add81c40d5f","Brunius 8","1918","Lund"
"http://kulturnav.org/8fa71dc5-4f76-470c-a46b-482432dc1a0c","Brunnby kyrka","1100","Höganäs"
"http://kulturnav.org/fab3d266-fe0b-4a8a-8133-7f69120c6501","Brunnhusgatan 13","1939","Härnösand"
"http://kulturnav.org/aff0cb39-01ba-4a5d-83cc-0883e5833900","Brunska gården","1842","Hudiksvall"
"http://kulturnav.org/82bff709-fd2b-4e5a-ba3e-127124afda91","Brännkyrka gymnasium","1951","Stockholm"
"http://kulturnav.org/f33f6b05-4610-4ee1-aea1-ec873406c5f3","Buketten 3","1913","Stockholm"
"http://kulturnav.org/26fe5815-df56-4a83-9f6b-beb71919de6b","Bunge 17","1979","Stockholm"
"http://kulturnav.org/7d56624f-5a66-4ba7-8b21-2e1fa4c3a5da","Buntmakaren 1","1933","Östersund"
"http://kulturnav.org/e1c9c9e2-2cb3-4fdf-b98e-0506ca4baa16","Buntmakaren 2","1903","Östersund"
"http://kulturnav.org/30d46633-91bc-486b-a919-7c984729bc65","Burträsks kyrka","1947","Skellefteå"
"http://kulturnav.org/c36cdbd7-e0ac-4b6a-91c8-a21f78fd5954","Buttericks","1908","Stockholm"
"http://kulturnav.org/78cdca8b-2d89-44f0-9064-e5335b7b3ee1","Byggnadsföreningens hus","1936","Stockholm"
"http://kulturnav.org/281a3e89-600e-4c04-9523-1f6d2c8099e3","Bünsowska huset","1886","Stockholm"
"http://kulturnav.org/9b6d689f-b9ef-4274-8b7a-cccd624187cd","Bössan 11","1892","Stockholm"
"http://kulturnav.org/7e92c2bd-4dbb-4216-bc2f-428e55a81ce9","Båten 1","1921","Stockholm"
"http://kulturnav.org/f9638842-bb6f-4199-8849-0db6e7354af2","Båten 7","1920","Stockholm"
"http://kulturnav.org/a4292a43-d5b1-4569-8f2f-dc678c9263ce","Båtsmannen mindre 15","1944","Stockholm"
"http://kulturnav.org/f635fa57-362d-4b0e-8155-df802b0b9211","Canonhuset","1977","Stockholm"
"http://kulturnav.org/3d730ff6-e4d5-4e24-b892-a6f3bd4a354f","Centralhuset, Göteborg","2001","Göteborg"
"http://kulturnav.org/237436cc-60b8-4279-a241-38a098cf3e3c","Centrum, Östersund","1917","Östersund"
"http://kulturnav.org/4f7238ed-9255-4fc6-8996-2139cab61c43","Charlottenburg, Charlottenburg hembygdsgård","1801","Solna"
"http://kulturnav.org/74ce2767-f09f-4bdf-b86e-ea22dbd632b6","Charon 2","1855","Stockholm"
"http://kulturnav.org/4a00b0f1-00fb-4b10-bf2e-c6a6ae229bfa","Cupido 3, f.d. polisstation","1660","Stockholm"
"http://kulturnav.org/babe1c60-825e-4c97-83da-d458770f45f9","Dagbladets hus","1949","Sundsvall"
"http://kulturnav.org/fd96e231-5316-4a28-a06c-b8d439e1e333","Daghem Lilla Björnen","1985","Stockholm"
"http://kulturnav.org/559a2c72-81f8-4981-b5d3-57b15d8b3345","Dahlmanska huset","1890","Sundsvall"
"http://kulturnav.org/06c98728-4226-4df5-b922-470ba5a795cb","Dalakolonin","1918","Lidingö"
"http://kulturnav.org/4da5e5de-fc10-4d7f-878f-dd04ac857b01","Danmarks hus","1886","Stockholm"
"http://kulturnav.org/4e258138-44d8-4c7a-959a-f68c353be98b","Danvikshem","1902","Nacka"
"http://kulturnav.org/3b48df8e-6333-4f84-b811-b3ac23e1fe19","Davidsonska huset","1894","Stockholm"
"http://kulturnav.org/847c835a-81b9-40ee-a4b8-6717c1bd7952","Departementsbyggnaden Loen","1969","Stockholm"
"http://kulturnav.org/ee80b858-3b7a-4bf2-8e43-13a7ed350c01","Designationen 2, Södra stationsområdet","1986","Stockholm"
"http://kulturnav.org/e72aca4e-6a63-475e-a59c-01cde6171a7c","Designationen 3, Södra stationsområdet","1986","Stockholm"
"http://kulturnav.org/846fd6b7-9482-4dca-add1-cebd0868be4d","Designationen 4, Södra stationsområdet","1986","Stockholm"
"http://kulturnav.org/c9d72038-18f4-439a-8959-f012fde27189","Diamantborren 1","1938","Stockholm"
"http://kulturnav.org/d50aa2fe-224f-458a-ab16-c59bdf204389","Diamanten 1","1951","Solna"
"http://kulturnav.org/26fad889-f05f-43fe-a016-ec413487d17b","Diamanten 17, Kungsklippan","1934","Stockholm"
"http://kulturnav.org/fccfba84-b941-4446-977a-f0e5384865d9","Diamanten 18, Kungsklippan","1934","Stockholm"
"http://kulturnav.org/f289f7af-7880-496f-904b-3a755d79b727","Diamanten 19","1934","Stockholm"
"http://kulturnav.org/781f3d68-0a1f-42bd-a9b6-ea1273599c30","Diamanten 2","1951","Solna"
"http://kulturnav.org/eb1a5701-7055-457c-a5f7-cd904ae47621","Dikten 1","1957","Solna"
"http://kulturnav.org/a4c25719-4326-4210-822c-9eb839c0a68e","Diktsamlingen 3","1938","Stockholm"
"http://kulturnav.org/0db29dbe-bbc5-4d53-a817-9456a5d6baea","Djurgårdseken 2, Ekhagen","1935","Stockholm"
"http://kulturnav.org/bbaf8750-4ea4-47ec-be2a-9dceece188ea","Dolomiten 3","1936","Stockholm"
"http://kulturnav.org/01dec991-ce27-4d33-837c-2346891bc7fc","Dolomiten 4","1936","Stockholm"
"http://kulturnav.org/1a507fda-b375-4528-9983-c07a1ed2f91c","Domusvaruhus, Sandviken","1982","Sandviken"
"http://kulturnav.org/c70ca126-14ad-46f3-be2a-2deff099c47a","Drottningen 10","1983","Stockholm"
"http://kulturnav.org/36e8f13c-f5c5-43d9-9054-310e01cdd8bb","Drottningen 11","1983","Stockholm"
"http://kulturnav.org/ade9fc8a-2062-4176-9cc3-604b7fe9197d","Drottningen 8","1983","Stockholm"
"http://kulturnav.org/d6937fc9-8b4d-4a7e-b9c7-d3d4138f0b50","Drottninggatan 39","1983","Gävle"
"http://kulturnav.org/6ccfeefd-ddda-4b15-aab3-b196318b8404","Dunkers kulturhus","1999","Helsingborg"
"http://kulturnav.org/7b68b24f-613a-489b-9313-00436ea014ac","Duvnäsvägen 33","1908","Nacka"
"http://kulturnav.org/0bcb00d8-0a81-4730-a675-a0e403006886","Duvnäsvägen 50","1910","Nacka"
"http://kulturnav.org/9ab4ab35-e03e-4261-9e6c-885748e13a7a","Dykaren 12","1909","Stockholm"
"http://kulturnav.org/ec009ed1-469c-4241-9594-e8c3dabd3dab","Dykaren 31","1933","Stockholm"
"http://kulturnav.org/51b3e7eb-93d3-4c9e-8436-1ef07ffbc6bd","Dykärret 15","1904","Stockholm"
"http://kulturnav.org/6f169f48-b23f-43d0-921e-6909f3328272","Dykärret 16","1904","Stockholm"
"http://kulturnav.org/472d1174-b6b7-4485-94c8-bf535dc67a7d","Dykärret 22","1982","Stockholm"
"http://kulturnav.org/5b42f99b-332c-4f32-ac8e-ebb2b9cd50a8","Dykärret mindre 11","1982","Stockholm"
"http://kulturnav.org/1048d697-6e85-4144-928f-a72c73214c1b","Dykärret mindre 9","1982","Stockholm"
"http://kulturnav.org/1cd836b0-fcef-4416-9183-06a0799b1193","Eduars Magnus hus","1854","Göteborg"
"http://kulturnav.org/6c4fad96-a817-4fc9-82ae-205eb2fcb40b","Eken 2, Solna","1910","Solna"
"http://kulturnav.org/7b0c06aa-811b-469e-9ae5-36b4a8d692e1","Ekstubben 2, Ekhagen","1926","Stockholm"
"http://kulturnav.org/5d8183e9-a187-4085-824a-73639a32ee47","Elektrikern 1","1956","Solna"
